hold.kdd2.yml,entrance.lvl_1.entrance.17x13,Beethro left the tutorial floor rich with new knowledge.,Beethro opuścił samouczek bogatszy o nową wiedzę.
hold.kdd2.yml,entrance.lvl_2.1s1w.21x8,Beethro came back to finish the proper smiting business he was hired to do.,Beethro wrócił by dokończyć zlecone mu siekanie potworów.
hold.kdd2.yml,entrance.lvl_2.1s1w.4x18,"Beethro stumbled up and down a series of poorly-lit staircases. ""This is a safety hazard and there aren't even any roaches in here! Someone oughta at least put a handrail or s-"" thought Beethro right before he fell twelve flights and knocked himself out for a solid hour. After dreaming horrible, horrible dreams about eyeball pudding, Beethro groggily awakened in a room. ""Gob! Would it be so hard to have these places be on the map for once?""","Beethro potykał się schodząc i wchodząc kiepsko oświetlonymi schodami. ""To jest niezgodne z jakimikolwiek zasadami bezpieczeństwa i nie ma tu nawet jednego karaczana! Mogli by chociaż dać poręcz albo co-"" pomyślał Beethro na moment przed tym jak spadł dwanaście poziomów w dół i znokautował się na dobrą godzinę. Po okropnych, okropknych koszmarach o puddingu z oczu Beethro ocknął się otumaniony w pokoju. ""Doże! Czy nie dałoby się chociaż raz umieścić tych miejsc na mapie?"""
hold.kdd2.yml,entrance.lvl_2.entrance.11x15,"Perhaps the level architect was trying too hard to make his point, whatever that point was. In any case, you can be thankful that there are no other levels in Dugan's Dungeon like this one.","Być może architekt miał duże parcie by coś udowodnić, czymkolwiek to coś by nie było. W każdym razie chwała za to, że w lochach Dugana nie ma więcej takich poziomów."
hold.kdd2.yml,entrance.lvl_3.entrance.14x13,"As Beethro climbed down the stairs he heard a loud hissing. As a seasoned professional, he knew instantly what it was, but was still startled by the sheer volume. ""Jeebus! How many of those nasty things are down there?""","Schodząc po schodach Beethro usłszyał głośny syk. Jako zaprawiony profesjonalisty od razu zidentyfikował źródło dźwięku, ale i tak zszokowała go jego głośność. ""Jeenusie! Ile tego tałatajstwa tam jest?"""
hold.kdd2.yml,entrance.lvl_4.entrance.9x9,"Some monsters are cunning and lethal, and others are just a horrible pain to clean up after.",Jedne potwory są przebiegłe i zabójcze. A po innych sprzątanie jest istną udręką.
hold.kdd2.yml,entrance.lvl_5.entrance.10x18,"Beethro descended the stairs only to find himself in an uncharted corridor...

He won't get paid for clean-up here, but his professional honor urges him onward.","Beethro zszedłszy po schodach znalazł się w niezbadanym korytarzu...

Dugan nie zapłaci mu za ich oczyszczenie ale jego profesjonalizm popycha go naprzód."
hold.kdd2.yml,entrance.lvl_6.entrance.8x12,Tutorial,Samouczek
hold.kdd2.yml,hold_name,King Dugan's Dungeon Lite 2,King Dugan's Dungeon Lite 2
hold.kdd2.yml,level_name_1,Fifth Level,Piąty Poziom
hold.kdd2.yml,level_name_2,Sixth Level,Szósty Poziom
hold.kdd2.yml,level_name_3,Seventh Level,Siódmy Poziom
hold.kdd2.yml,level_name_4,Eighth Level,Ósmy Poziom
hold.kdd2.yml,level_name_5,Mastery Level,Mistrzowski Poziom
hold.kdd2.yml,level_name_6,Tutorial,Samouczek
hold.kdd2.yml,outro,"Tar was not something Beethro expected. Or wanted to encounter. But walking down the stairs to the ninth floor he knows one thing - he can't smell this slimy substance there. But what if there is something much worse waiting instead? <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Congratulations!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

You have completed the second episode King Dugan's Dungeon Lite. Did you have fun?","Beethro nie spodziewał się smoły. Ani nie chciał jej widzieć. Ale schodząc schodami na dziewiąty poziom wiedział jedno - nie czuł już oślizłego odoru. Ale co jeżeli niżej czeka na niego coś znacznie gorszego?<p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Gratulacje!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

Udało Ci się przejść drugi epizod lochów Dugana! Mam nadzieję, że rozgrywka sprawiła Ci frajdę!"
hold.kdd2.yml,scroll.lvl_1.1n2w.6x7,I hope you left yourself a path back.,Ale masz drogę powrotną?
hold.kdd2.yml,scroll.lvl_2.1s1w.10x12,"This is a Master Door.
It will open when you have finished the last level and also conquered all secret rooms.",Ściana mistrzów. Nie otworzy się dopóki nie przejdziesz lochu i nie oczyścisz wszystkich sekretnych komnat.
hold.kdd2.yml,scroll.lvl_2.3e.3x11,Secret Passageway,Sekretne Przejście
hold.kdd2.yml,scroll.lvl_3.1n.14x2,"My tribute to Tron.

-Erik","Mój hołd złożony serii Tron.

-Erik"
hold.kdd2.yml,scroll.lvl_3.1n.3x2,I didn't think you'd figure that last one out.,"Nie spodziewałem się, że dasz sobie radę z tą poprzednią komnatą."
hold.kdd2.yml,scroll.lvl_3.1n.5x23,"Okay, I admit it's not EXACTLY the same thing as light cycles.

-Erik","No dobra, przyznaję, to nie do końca świetlne motocykle.

-Erik"
hold.kdd2.yml,scroll.lvl_3.2n.13x10,You might find it useful that Shift+Wait waits until the next spawn.,"Być może przyda ci się informacja, że Shift+Czekanie czeka do nastepnego rozrostu."
hold.kdd2.yml,scroll.lvl_3.2n1w.25x15,"To the feeble-minded, turn back!  This room can only be completed by a master intellect.
(This room is not required.)","Ci o słabym umyśle niech zawrócą! Komnatę tą oczyścić może jedynie mistrz intelektu.
(Ten etap nie jest wymagany do oczyszczenia poziomu)"
hold.kdd2.yml,scroll.lvl_4.1s.18x7,Feel free to play with it a bit.,Możesz poćwiczyć jak dokładnie to działa w tej komnacie.
hold.kdd2.yml,scroll.lvl_4.1s.20x7,Any blob that is not at least 2 tiles wide and high is unstable and will break apart into tar babies.,Każda klucha mniejsza niż 2 kafelki na dwa jest niestabilna i rozpada się pozostawiając po sobię smołki.
hold.kdd2.yml,scroll.lvl_4.1s.21x7,The living tar can only be damaged on flat edges.,Ożywioną smołę możną przeciąć jedynie na płaskich bokach.
hold.kdd2.yml,scroll.lvl_4.1s1e.8x16,A wise man will clear the northern room before following this corridor.,Mądry ten kto wpierw idzie na północ przed pójściem tym korytarzem.
hold.kdd2.yml,scroll.lvl_4.3s.25x10,Clear south and west passages before continuing this way to avoid redundant backtracking.,Przed pójściem na wschód warto oczyiścić pozostałe dwie drogi by uniknąć zbędnego łażenia.
hold.kdd2.yml,scroll.lvl_5.1s.11x6,"Well now! Besides perhaps a couple of achievements, you should be finished with everything in the game.",No i proszę. W tym momencie zapewne masz już za sobą wszystko co było do zrobienia. Moża poza kilkoma osiągnęciami.
hold.kdd2.yml,scroll.lvl_5.1s.12x7,"Please accept my most sincere congratulations, you have achieved quite a feat!",Przyjmij moje najszczersze gratulacje bo to nie lada osiągnięcie.
hold.kdd2.yml,scroll.lvl_5.1s.13x8,This scroll used to urge you to play more episodes on CaravelGames.com but with this release they all are bundled into one game so you can just Change Episode from the title screen.,Dawniej ten zwoj informował o kolejnych epizodach dostępnych na stronie CaravelGames.com ale to wydanie zawiera je wszystkie w jednej grze.
hold.kdd2.yml,scroll.lvl_5.1s.14x9,Keep going!,Graj dalej!
hold.kdd2.yml,scroll.lvl_5.1s.18x8,Sincere congratulations!,Brawo!
hold.kdd2.yml,scroll.lvl_5.1s.6x8,The two bottom Roach Queens will be killed automatically once you step on the checkpoint in the far-right corner.,Królowe zginą gdy staniesz na punkcie kontrolnym w górnym-prawym rogu.
hold.kdd2.yml,scroll.lvl_5.1s.7x8,Here is a small reward! Kill all the eyes without stepping on the brown grass.,A oto mała nagroda - zabij wszystkie gały bez stawania na brązowej trawie.
hold.kdd2.yml,scroll.lvl_5.entrance.12x23,Final words,Ostatnie słowa.
hold.kdd2.yml,scroll.lvl_5.entrance.15x21,New puzzles.,Nowe komnaty.
hold.kdd2.yml,scroll.lvl_5.entrance.8x21,Harder versions of old puzzles.,Trudniejsze wersje istniejących komnat.
hold.kdd2.yml,scroll.lvl_6.1e.13x16,Move to the far right and observe how the roach behaves when walking onto a corner diagonally.,
hold.kdd2.yml,scroll.lvl_6.1e.1x12,Break these broken and secret walls with your sword.,
hold.kdd2.yml,scroll.lvl_6.1e.21x17,"If a DROD monster moves diagonally into a corner obstacle, it prefers to slide vertically, if possible.",
hold.kdd2.yml,scroll.lvl_6.1e.6x10,Roach queens spawn roach eggs every 30 turns (the turn after the spawn counter becomes red).,
hold.kdd2.yml,scroll.lvl_6.1e.6x6,"Eggs won't appear on arrows, trapdoors, or yellow gates. Press `%keymap.wait%` or `Numpad 5` to wait a turn.",
hold.kdd2.yml,scroll.lvl_6.1e.6x8,Eggs will hatch into fully grown-up roaches 5 turns after being spawned.,
hold.kdd2.yml,scroll.lvl_6.1s3e.10x16,Place yourself on the green floor and make sure the roach stands on the sand tile directly south of you...,
hold.kdd2.yml,scroll.lvl_6.1s3e.10x8,Place yourself on the green floor and make sure the roach stands on the sand tile directly north of you...,
hold.kdd2.yml,scroll.lvl_6.1s3e.20x12,Follow the sandy path to learn the backswipe technique! Remember about diagonal movement and don't turn your sword.,
hold.kdd2.yml,scroll.lvl_6.1s3e.7x12,"Repeat to analyze the backswipe. Master this technique, for it will prove crucial in your further endeavors.",
hold.kdd2.yml,scroll.lvl_6.1s3e.9x15,...then move southeast to kill it.,
hold.kdd2.yml,scroll.lvl_6.1s3e.9x9,...then move northeast to kill it.,
hold.kdd2.yml,scroll.lvl_6.2e.1x12,"Wraithwings, unlike roaches, run away from Beethro and try to keep themselves at a distance of five tiles.",
hold.kdd2.yml,scroll.lvl_6.2e.5x12,"They are not as shy in bigger numbers, and won't hesitate to attack if they surround their prey.",
hold.kdd2.yml,scroll.lvl_6.3e.10x12,These pink-purple tiles are trapdoors and they fall if you or a mimic step off them.,
hold.kdd2.yml,scroll.lvl_6.3e.10x6,All keys can be remapped from within game options.,
hold.kdd2.yml,scroll.lvl_6.3e.4x12,"After stepping on a mimic potion, use your mouse or wait key to choose the tile where you want to place the mimic.",
hold.kdd2.yml,scroll.lvl_6.3e.4x6,Click around to see what orbs do and what the evil eyes see.,
hold.kdd2.yml,scroll.lvl_6.3e.5x4,To prevent yourself from accidentally leaving a room hit %keymap.lock% to lock and unlock it. A small lock on the minimap indicates that a room is locked.,
hold.kdd2.yml,scroll.lvl_6.3e.5x8,The spacebar will clear all speech and achievements from the screen.,
hold.kdd2.yml,scroll.lvl_6.3e.7x3,"Shift+Key performs the key's action followed by its inverse.
Shift+Wait waits until the next spawn.
%keymap.battle% performs the opposite of your previous move.",
hold.kdd2.yml,scroll.lvl_6.3e.7x9,"`Escape` opens up the pause menu, where you can view `General Help` to refer to the controls any time you wish.",
hold.kdd2.yml,scroll.lvl_6.3e.9x4,F3 displays a move counter to help you optimize for better scores.,
hold.kdd2.yml,scroll.lvl_6.3e.9x8,(this scroll contained information about CaravelNet functions that are not available in this version anymore),"(ten zwój zawierał inofmracje o funkcjach CaravelNet, które nie są dostępne w tym wydaniu)"
hold.kdd2.yml,scroll.lvl_6.entrance.11x15,"Historical Note:
The original Flash version of the game had each episode released as a separate game - the tutorial was aimed at people starting their adventure with later episodes.","Notka historyczna:
W oryginalnym Flashowym wydaniu każdy epizod był osobną grą a celem tego samouczka było krótkie wprowadzenie dla tych, którzy zaczynali rozgrywkę od późniejszego epizodu."
hold.kdd2.yml,scroll.lvl_6.entrance.5x9,You can move diagonally even through very narrow corridors.,
hold.kdd2.yml,speech.10025132,This is a tutorial area.,
hold.kdd2.yml,speech.10025133,Visit it if you haven't played this game before.,
hold.kdd2.yml,speech.10025135,"Ay, look at all those evil eyes!",
hold.kdd2.yml,speech.10025136,Ah!  It still creeps me out when one of those things wakes up!,
hold.kdd2.yml,speech.10025137,Clearing this place without any of those doors opening would be something to brag about.,
hold.kdd2.yml,speech.10025138,"Ha! Sloppy dungeon design, putting in unnecessary orbs like that!",
hold.kdd2.yml,speech.10025139,Dugan had better pay me for each of these rooms.,
hold.kdd2.yml,speech.10025140,Now this looks familiar...,
hold.kdd2.yml,speech.10025141,Those eyes coulda been smote proper without any turns.  Believe it!,
hold.kdd2.yml,speech.10025142,Ha! Now that's efficiency! Wait 'til I tell the Smitemaster's Guild about that feat!,
hold.kdd2.yml,speech.10025143,"Jeebus!  The serpent must be about one thousand, four hundred and forty-five feet long!",
hold.kdd2.yml,speech.10025144,"But my contract says I'm not obliged to deal with any monster longer than one thousand, four hundred and forty-four.",
hold.kdd2.yml,speech.10025145,Could just let this room be.,
hold.kdd2.yml,speech.10025146,My blade won't scrape one scratch off that squirmy fellow.,
hold.kdd2.yml,speech.10025147,"But just lead him to a dead end, and I'll be rid of him.",
hold.kdd2.yml,speech.10025148,"Tar mothers, too?  Why, why, why...?",
hold.kdd2.yml,speech.10025149,Every thirty turns tar mothers will make the tar grow by one tile in each direction.,
hold.kdd2.yml,speech.10025150,"It is relatively safe to be surrounded by growing tar, but you have to watch out for tar babies which might spawn during the growth.",
hold.kdd2.yml,speech.10025151,I hate tar mothers.,
hold.kdd2.yml,speech.10025152,Better be careful here... I can't get through if the tar clogs up that passage!,
hold.kdd2.yml,speech.10025153,And a wall here...,
hold.kdd2.yml,speech.10025154,"Good. At this rate, we'll be done mapping the level in a few minutes.",
hold.kdd2.yml,speech.10025155,Do you hear that? It's the tar authority! We must hide!,
hold.kdd2.yml,speech.10025156,Aaargh! I almost dropped the map!,
hold.kdd2.yml,speech.10025157,Wait! Is the map facing the right way up?,
hold.kdd2.yml,speech.10025158,Never mind. Let's go!,
hold.kdd2.yml,speech.10025159,"Rats... I hope there aren't any sneaky tricks, like rooms hidden behind a secret wall somewhere!",
hold.kdd2.yml,speech.10025160,Oh gob... this room is gonna give me nightmares...,
hold.kdd2.yml,speech.10025161,Never again... never again...,
hold.kdd2.yml,speech.10025162,This room... it looks... familiar... somehow...,
hold.kdd2.yml,speech.10025163,It makes me feel... angry... and frustrated!,
hold.kdd2.yml,speech.10025164,You have failed...,
hold.kdd2.yml,speech.10025165,Your objective in DROD is to clear each level of all monsters.,
hold.kdd2.yml,speech.10025166,Hit the roach with your sword to kill it.,
hold.kdd2.yml,speech.10025167,"This potion will allow you to place a mimic. Mimics copy every move you make and they move immediately after you, but before monsters.",
hold.kdd2.yml,speech.10025168,Place the mimic at the tile marked with a checkpoint below. Use it to drop all trapdoors and the red gate will open.,
hold.kdd2.yml,speech.10025169,"Congratulations, you have completed this room!",
hold.kdd2.yml,speech.10025173,Turn your sword with `%keymap.turn_ccw%` and `%keymap.turn_cw%`.,
hold.kdd2.yml,speech.10025174,Now go hit the orb with your sword.,
hold.kdd2.yml,speech.10025175,"Orbs interact with doors in three ways - they can open, close, or toggle their state.",
hold.kdd2.yml,speech.10025176,"Click on the orb with the mouse to see which doors it affects, and in what way.",
hold.kdd2.yml,speech.10025177,All keys can be remapped from within game options.,
hold.kdd2.yml,speech.10025178,Those without CaravelNet subscriptions won't have their scores stored in the leaderboard but will know what place they would have attained.,
hold.kdd2.yml,speech.10025179,Click around to see what orbs do and what the evil eyes see.,
hold.kdd3.yml,achievement.description.do_not_wake_eyes,"Any Level
Clear a room with evil eyes without waking any","Którykolwiek Poziom
Oczyść komnatę z złymi oczyma nie budząc żadnego"
hold.kdd3.yml,achievement.description.l1.3n3e,"Ninth Level: 3N3E
Clear the room without stepping on any of the marked areas more than once","Dziewiąty Poziom: 3N3E
Oczyść komnatę bez stawania na którekolwiek z oznaczonych
miejsc więcej niż raz"
hold.kdd3.yml,achievement.description.l1.4n3e,"Ninth Level: 4N3E
Clear the room without stepping on any of the marked areas more than once","Dziewiąty Poziom: 4N3E
Oczyść komnatę bez stawania na którekolwiek z oznaczonych
miejsc więcej niż raz"
hold.kdd3.yml,achievement.description.l2.1e,"Tenth Level: 1E
Clear the room without turning","Dziesiąty Poziom: 1E
Oczyść komnatę bez obracania"
hold.kdd3.yml,achievement.description.l2.1n1e,"Tenth Level: 1N1E
Clear the room without turning","Dziesiąty Poziom: 1N1E
Oczyść komnatę bez obracania"
hold.kdd3.yml,achievement.description.l2.1s,"Tenth Level: 1S
Clear the room without drinking the potion","Dziesiąty Poziom: 1S
Oczyśc komnatę bez wypicia mikstury"
hold.kdd3.yml,achievement.description.l2.1s1w,"Tenth Level: 1S1W
Clear the room without turning","Dziesiąty Poziom: 1S1W
Oczyść komnatę bez obracania"
hold.kdd3.yml,achievement.description.l3.1s2e,"Eleventh Level: 1S2E
Clear the room in less than 150 moves","Jedenasty Poziom: 1S2E
Oczyść komnatę w mniej niż 150 ruchach"
hold.kdd3.yml,achievement.description.l3.clear_tar,"Eleventh Level
Clear all tar in any room","Jedenasty Poziom
Wytnij cała smołe w którejkolwiek komnacie"
hold.kdd3.yml,achievement.description.l4.1s,"Twelfth Level: 1S
Wake exactly one eye and clear the room","Dwunasty Poziom: 1S
Obudź dokładnie jedno oko i oczyść komnatę"
hold.kdd3.yml,achievement.description.l4.1s2e,"Twelfth Level: 1S2E
Clear the room without moving diagonally","Dwunasty Poziom: 1S2E
Oczyść komnatę bez ruchu po skosie"
hold.kdd3.yml,achievement.description.l4.2s1e,"Twelfth Level: 2S1E
Clear the room without drinking a potion","Dwunasty Poziom: 2S1E
Oczyść komnatę bez wypicia mikstury"
hold.kdd3.yml,achievement.description.level_1,Clear Ninth Level,Oczyść Dziewiąty Poziom
hold.kdd3.yml,achievement.description.level_2,Clear Tenth Level,Oczyść Dziesiąty Poziom
hold.kdd3.yml,achievement.description.level_3,Clear Eleventh Level,Oczyść Jedenasty Poziom
hold.kdd3.yml,achievement.description.level_4,Clear Twelfth Level,Oczyść Dwunasty Poziom
hold.kdd3.yml,achievement.description.level_6,Clear Tutorial,Oczyść Samouczek
hold.kdd3.yml,achievement.name.cut_tar,Sculptor,Rzeźbiarz
hold.kdd3.yml,achievement.name.deaths,Reanimator,Reanimator
hold.kdd3.yml,achievement.name.do_not_wake_eyes,Shinobi,Shinobi
hold.kdd3.yml,achievement.name.l1.3n3e,Clocking Like a Work,Zegarku w Jak
hold.kdd3.yml,achievement.name.l1.4n3e,Working Like a Clock,Jak w Zegarku
hold.kdd3.yml,achievement.name.l2.1e,Locked Arms,Rączki Razem
hold.kdd3.yml,achievement.name.l2.1n1e,Entangled Hands,Związane Ręce
hold.kdd3.yml,achievement.name.l2.1s,Forever Alone,Sam na Wieki
hold.kdd3.yml,achievement.name.l2.1s1w,Glued Sword,Miecz się Klei
hold.kdd3.yml,achievement.name.l3.1s2e,Sneaky,Podstępnie
hold.kdd3.yml,achievement.name.l3.clear_tar,Tar Engineer,Smolny Inżynier
hold.kdd3.yml,achievement.name.l4.1s,Silent Hunter,Cichy Zabójca
hold.kdd3.yml,achievement.name.l4.1s2e,Lord of the Snakes,Władna Węży
hold.kdd3.yml,achievement.name.l4.2s1e,Alone in the Hiss,Sam z Sykaczami
hold.kdd3.yml,achievement.name.level_1,Amateur Delver,Grzebacz Amator
hold.kdd3.yml,achievement.name.level_2,Fledgling Smiter,Początkujący Eksterminator
hold.kdd3.yml,achievement.name.level_3,Contract Exterminator,Niezależny Oczyszczacz
hold.kdd3.yml,achievement.name.level_4,I'm a Professional!,Jestem Profesjonalistą!
hold.kdd3.yml,achievement.name.level_6,Can I Read?,Umiem Czytać?
hold.kdd3.yml,achievement.name.monster_kills_0,Roasted Roaches,Pieczone Karaczany
hold.kdd3.yml,achievement.name.monster_kills_1,Queens Carpaccio,Carpaccio z Królów
hold.kdd3.yml,achievement.name.monster_kills_12,Spider Thighs,Pajęcze Udka
hold.kdd3.yml,achievement.name.monster_kills_2,Omelette,Omlete
hold.kdd3.yml,achievement.name.monster_kills_5,Wraithwing Tenders,Widmopierze Stripsy
hold.kdd3.yml,achievement.name.monster_kills_6,Evil Eye Mustard,Musztarda z Oczu
hold.kdd3.yml,achievement.name.monster_kills_7,Serpent Futomaki,Pytonie Futomaki
hold.kdd3.yml,achievement.name.monster_kills_8,Tar Coulis,Smołczycna Coulis
hold.kdd3.yml,achievement.name.monster_kills_9,Baby Knodel,Smołkowe Knedle
hold.kdd3.yml,achievement.name.rooms,Descending Green,Opuszczamy Zieleń
hold.kdd3.yml,achievement.name.steps,Endless Walker,Nieskończony Kroczyciel
hold.kdd3.yml,achievement.name.total_kills,Mob Controller,Sterowanie Tłumem
hold.kdd3.yml,achievement.name.trapdoors,Space Keeper,Utrzymując Przestrzeń
hold.kdd3.yml,achievement.name.tuning_fork_in_sequence,Tuning Stork,Ktomerton
hold.kdd3.yml,achievement.name.undo,Time Lord,Władca Czasu
hold.kdd3.yml,entrance.lvl_1.entrance.15x5,"Beethro sat down on the steps for a break. He pulled three bottles out of his pack. The ten-cup bottle was filled with refreshing leaf juice, and the other two bottles, which were in two-cup and five-cup sizes, were empty. Beethro wanted to drink exactly four cups of leaf juice in one uninterrupted gulp. He started messing around with the cups, pouring juice from one to another and back, but after a while gave up. ""This is too much work!  Forget it!""","Beethro zrobił sobie przerwę siadając na schodku. Wyciągnął trzy butelki ze swojego plecaka. Dziesięciokubkowa butelka była pełna odświeżającego soku z liści, a pozostałe dwie, dwukubkowa i pięciokubkowa, były puste. Beehro chciał wypić dokładnie cztery kubki soku duszkiem. Zaczął męczyć się z butelkami, przelewając sok z jednej do drugiej, potem znowu do pierwszej, aż w końcu się poddał. ""Za dużo z tym roboty! A kij z tym!"""
hold.kdd3.yml,entrance.lvl_1.entrance.7x17,Beethro left the tutorial floor rich with new knowledge.,Beethro opuścił samouczek bogatszy o nową wiedzę.
hold.kdd3.yml,entrance.lvl_2.entrance.11x12,"As many experienced dungeon exterminators know, beneath dwell some beasties that are able to blend into their surroundings.","Jak wielu doświadczonych eksterminatorów wie, głebiny zamieszkują pewne bestie, które potrafią doskonale zlać się z otoczeniem."
hold.kdd3.yml,entrance.lvl_3.entrance.11x11,"Catching a glimpse of the room ahead, Beethro grunted in disapproval. ""I don't know how, but the tar always ends up that way, and I hate it.""","Zauważywszy fragment kolejnej komnaty Beethro burknął z dezaprobatą. ""Nie wiem jak smoła to robi, ale zawsze tak to się kończy i strasznie mnie to wkurza."""
hold.kdd3.yml,entrance.lvl_4.2n2e.13x13,Beethro came back to finish the proper smiting business he was hired to do.,Beethro wrócił by dokończyć zlecone mu siekanie potworów.
hold.kdd3.yml,entrance.lvl_4.entrance.13x12,"Again, Beethro heard loud hissing below, and knew to expect serpents. But this time the sound was slightly different, and he stopped a moment to listen and judge what lay ahead. ""Good Gob! Those slitherbags must've been down there a gawdawful long time, with some big meals along the way.""","Beethro ponownie usłyszał głośni syk i ponownie wiedział, żeby spodziewać się pytonów. Ale dźwiek tym razem był nieco inny, więc przystał na momenty by lepiej go ocenić. ""Dobry Dorze! Te śliskie ochydy muszą tu siedzieć od wieków i to po niejednym dużym posiłku."""
hold.kdd3.yml,entrance.lvl_5.entrance.13x11,"Beethro descended the stairs only to find himself in an uncharted corridor...

He won't get paid for clean-up here, but his professional honor urges him onward.","Beethro zszedłszy po schodach znalazł się w niezbadanym korytarzu...

Dugan nie zapłaci mu za ich oczyszczenie ale jego profesjonalizm popycha go naprzód."
hold.kdd3.yml,entrance.lvl_6.entrance.8x12,Tutorial,Samouczek
hold.kdd3.yml,hold_name,King Dugan's Dungeon Lite 3,King Dugan's Dungeon Lite 3
hold.kdd3.yml,level_name_1,Ninth Level,Dziewiąty Poziom
hold.kdd3.yml,level_name_2,Tenth Level,Dziesiąty Poziom
hold.kdd3.yml,level_name_3,Eleventh Level,Jedenasty Poziom
hold.kdd3.yml,level_name_4,Twelfth Level,Dwunasty Poziom
hold.kdd3.yml,level_name_5,Mastery Level,Mistrzowski Poziom
hold.kdd3.yml,level_name_6,Tutorial,Samouczek
hold.kdd3.yml,outro,"If only he had a map of Dugan's Dungeon, Beethro would have known that what lies on the thirteenth floor is something which might defeat even the strongest warriors. But at least there won't be any Tar or Serpents there... <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Congratulations!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

You have completed the third episode King Dugan's Dungeon Lite. Did you like this one?","Gdyby tylko Beethro miał mapę lochów wiedziałby, że to co czeka na niego na trzynastym poziomie pokonaloby najsilniejszego męża. Ale przynajmniej nie powinno tam być żadnej smoły ani pytonów... Prawda?<p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>
<font size=""32"" color=""#FFFF00"">Gratulacje!</font> <p> </p><p> </p> <p> </p><p> </p> <p> </p><p> </p>

Udało Ci się przejść trzeci epizod lochów Dugana! Mam nadzieję, że rozgrywka sprawiła Ci frajdę"
hold.kdd3.yml,scroll.lvl_1.3n3e.24x12,Are you sure you are doing them in the correct order?,
hold.kdd3.yml,scroll.lvl_1.4n3e.5x13,The order is the key.,
hold.kdd3.yml,scroll.lvl_2.entrance.14x9,"Invisibly evil spiders lurk on this level. Beware, for they are hard to see.",
hold.kdd3.yml,scroll.lvl_3.1s2e.18x7,Psst... This passage takes you to the stairs. You might want to clear all other rooms before going there!,
hold.kdd3.yml,scroll.lvl_4.1n1e.12x23,"If a serpent moves west and it prefers horizontal movement, step to the east of its head to force it to move north.",
hold.kdd3.yml,scroll.lvl_4.1n1e.14x23,"It works the same vertically, but then the snake prefers eastward movement.",
hold.kdd3.yml,scroll.lvl_4.entrance.24x12,Your clock tells you which direction snakes currently prefer. This will help you to control these erratic creatures.,
hold.kdd3.yml,scroll.lvl_5.1s.11x6,Getting here is a fabulous feat!,Dotarcie tu to niezły wyczyn!
hold.kdd3.yml,scroll.lvl_5.1s.12x7,So how did you like it? Did you manage to get all of the achievements?,I jak się podobało? Masz wszystkie osiągnięcia?
hold.kdd3.yml,scroll.lvl_5.1s.13x8,This scroll used to urge you to play more episodes on CaravelGames.com but with this release they all are bundled into one game so you can just Change Episode from the title screen.,Dawniej ten zwoj informował o kolejnych epizodach dostępnych na stronie CaravelGames.com ale to wydanie zawiera je wszystkie w jednej grze.
hold.kdd3.yml,scroll.lvl_5.1s.14x9,Game on!,Graj dalej!
hold.kdd3.yml,scroll.lvl_5.1s.18x8,"Really nice, congrats!","Bardzo ładnie, super!"
hold.kdd3.yml,scroll.lvl_5.1s.6x8,Roach queens will be killed once you step on the checkpoint in the far-right corner.,Królowe zginą jak staniesz na punkcie kontrolnym w górnym-prawym rogu.
hold.kdd3.yml,scroll.lvl_5.1s.7x8,Here is a small reward! Kill all the eyes without stepping on the grass.,A to o mała nagroda - zabij gały bez stawania na trawie.
hold.kdd3.yml,scroll.lvl_5.entrance.12x15,Final words,Ostatnie słowa
hold.kdd3.yml,scroll.lvl_5.entrance.18x11,Other puzzles,Dodatkowe komnaty.
hold.kdd3.yml,scroll.lvl_6.1e.13x16,Move to the far right and observe how the roach behaves when walking onto a corner diagonally.,
hold.kdd3.yml,scroll.lvl_6.1e.1x12,Break these broken and secret walls with your sword.,
hold.kdd3.yml,scroll.lvl_6.1e.21x17,"If a monster moves diagonally into a corner obstacle, it prefers to slide vertically, if possible.",
hold.kdd3.yml,scroll.lvl_6.1e.6x10,Roach queens spawn roach eggs every 30 turns (the turn after the spawn counter becomes red).,
hold.kdd3.yml,scroll.lvl_6.1e.6x6,"Eggs won't appear on arrows, trapdoors, or yellow gates. Press `%keymap.wait%` or `Numpad 5` to wait a turn.",
hold.kdd3.yml,scroll.lvl_6.1e.6x8,Eggs will hatch into fully grown-up roaches 5 turns after being spawned.,
hold.kdd3.yml,scroll.lvl_6.1s3e.10x16,Place yourself on the green floor and make sure the roach stands on the sand tile directly south of you...,
hold.kdd3.yml,scroll.lvl_6.1s3e.10x8,Place yourself on the green floor and make sure the roach stands on the sand tile directly north of you...,
hold.kdd3.yml,scroll.lvl_6.1s3e.20x12,Follow the sandy path to learn the backswipe technique! Remember about diagonal movement and don't turn your sword.,
hold.kdd3.yml,scroll.lvl_6.1s3e.7x12,"Repeat to analyze the backswipe. Master this technique, for it will prove crucial in your further endeavors.",
